"tx","wc","x","y"
1,7,74.729125977,142
1,21,19.404251099,36
1,43,223.41662598,351
0,0,7.2820510864,21
0,0,4.9375,5
0,0,12.833328247,0
1,9,35.425506592,2
0,0,24.625,108
1,10,17.541656494,3
0,0,388.64575195,3
0,0,118.08331299,56
0,0,41.5625,5
0,0,0.9047617912,0
0,0,87.375,0
1,45,6.3958320618,45
0,0,8.4791641235,1
1,12,29.3125,212
1,9,2.7872333527,2
0,0,12.708328247,38
0,0,4.0416641235,0
0,0,7.7291641235,101
0,0,9.7708282471,0
1,73,29.333328247,191
1,13,58.125,0
0,0,54.5625,1005
1,22,101.79162598,196
0,0,0.4651162624,0
0,0,10.375,120
0,0,14.355552673,0
0,0,69.041625977,270
0,0,67.270812988,49
1,6,9.9166641235,0
0,0,11,7
0,0,1.3191480637,3
0,0,26.958328247,0
1,22,25.604156494,22
1,42,55.229156494,0
1,3,1.1555547714,2
0,0,57.5625,3
0,0,31.541656494,42
1,21,104.14581299,11
0,0,65.340393066,0
0,0,10.75,70
0,0,41.770812988,225
0,0,127.97912598,240
1,4,76.479125977,203
0,0,27.347824097,104
1,14,22.9375,0
1,16,33.270812988,128
0,0,12.854164124,18
0,0,84.5,314
0,0,51.4375,59
0,0,6.9583320618,166
1,7,101.89581299,566
1,13,45.1875,42
1,4,5.4210510254,27
0,0,38.354156494,0
0,0,1.6086950302,100
0,0,14.354164124,3
0,0,131.5625,110
0,0,33.333312988,0
0,0,24.8125,8
0,0,41.833312988,2
1,35,38.479156494,7
1,4,30.416656494,34
1,10,11.297866821,35
0,0,1.4864864349,0
0,0,29.673904419,0
0,0,86.1875,17
1,15,70.354125977,167
0,0,9.3958282471,0
1,13,0.4782607555,0
1,10,6.6458320618,2
0,0,127.875,681
0,0,42.87878418,1
1,19,39.5625,8
1,13,28.75,37
1,5,4.6875,6
1,19,26.979156494,0
1,36,9.340423584,2
0,0,49.041656494,0
0,0,241.83325195,187
1,10,1.7368412018,4
0,0,27.020828247,102
1,65,9.4583282471,0
0,0,5.255317688,0
1,26,46.625,0
0,0,96.416625977,62
0,0,29.9375,0
1,8,42.3125,240
1,4,83.5625,57
1,13,17.895828247,2
0,0,33.234039307,157
0,0,11.574462891,0
0,0,2.0999984741,27
0,0,2.6875,2
0,0,45.199981689,4
0,0,42.291656494,25
0,0,14.229164124,57
0,0,21.875,3
1,10,7,15
0,0,30.872329712,0
0,0,39.9375,10
0,0,17.1875,5
0,0,220.04162598,15
0,0,51.5,8
1,35,17.416656494,59
1,13,35.041656494,62
0,0,24.895828247,0
0,0,36.979156494,19
0,0,53.574462891,45
0,0,37.723388672,310
0,0,139.60412598,586
0,0,50.979156494,263
0,0,47.333312988,72
1,11,92.791625977,40
1,15,42.0625,35
1,4,21.468078613,52
1,15,3.1428565979,0
1,20,16.347824097,117
0,0,9.2340393066,0
1,46,80.702087402,124
1,13,47.104156494,277
0,0,53.0625,2
0,0,7.3333320618,57
0,0,7.4347801208,0
1,4,46.170196533,12
0,0,35.9375,146
0,0,30.625,2
0,0,7.1666641235,5
0,0,25.5625,0
0,0,0.8333330154,0
0,0,2.3055553436,0
1,6,5.340423584,1
1,10,15.25,53
1,15,19.458328247,134
1,17,47.0625,0
0,0,2.8297863007,0
0,0,5.1063804626,2
0,0,13.829780579,0
1,14,12.666664124,0
0,0,44.708312988,406
1,8,39.895812988,17
0,0,124.91662598,29
1,30,103.23400879,158
1,29,74.5,173
1,10,9.7291641235,10
0,0,23.416656494,0
0,0,12.063827515,5
1,40,72.5625,33
1,11,78.208312988,123
0,0,29.826080322,0
0,0,28.583328247,63
0,0,7.8958320618,1
0,0,74,0
0,0,42.956512451,0
1,9,2.1521720886,0
0,0,65.872314453,46
0,0,141.47912598,21
0,0,24.916656494,0
1,54,126.9375,29
0,0,50.395812988,79
1,17,74.333312988,291
0,0,123,207
0,0,6.9166641235,4
1,14,23.416656494,0
0,0,208.0222168,1
0,0,61.291656494,437
0,0,107.27081299,0
0,0,93.5625,94
0,0,31.645828247,0
1,2,128.72912598,5
0,0,103.04162598,53
0,0,22.1875,18
0,0,2.1136360168,0
0,0,29.041656494,0
0,0,14.895828247,30
1,70,45.083312988,3
0,0,10.631576538,0
0,0,31.375,82
0,0,121.20831299,292
1,17,16,139
0,0,42.770812988,259
1,9,44.799987793,77
0,0,33.9375,0
0,0,10.893615723,1
0,0,67.270812988,0
0,0,4.7659568787,0
1,12,83.854125977,3
1,39,38.291656494,387
0,0,3.8958320618,16
1,10,97.395812988,289
1,4,0.7391300201,0
0,0,104.36169434,2
0,0,57.9375,168
1,17,43.875,36
1,10,102.04162598,27
0,0,5.2340393066,0
1,20,24.170211792,77
0,0,108.10412598,175
0,0,3.4583320618,0
0,0,36.354156494,6
0,0,23.361694336,0
1,9,5.4583320618,4
0,0,6,3
0,0,88.729125977,111
0,0,13.957443237,36
1,6,6.7083320618,102
1,9,138.375,118
0,0,8.3541641235,2
0,0,7.9565200806,0
0,0,32.9375,7
0,0,141.27075195,5
0,0,8.9375,0
1,5,52.260864258,0
1,40,62.0625,3
1,7,20.75,85
0,0,47.191467285,2
0,0,62.958312988,14
0,0,30.3125,0
1,10,8.7083282471,2
1,48,2.7083320618,0
1,10,23.479156494,207
0,0,34.979156494,130
0,0,13.021270752,0
1,13,2.2564086914,100
1,14,34.375,83
1,7,97.666625977,7
1,13,66.645812988,89
0,0,11.166664124,25
0,0,19.916656494,34
0,0,25.608688354,0
1,4,6.9166641235,0
0,0,37.659545898,0
0,0,51.595733643,0
0,0,38.020812988,0
1,10,10.404251099,5
0,0,19.666656494,76
0,0,124.91662598,170
0,0,40.604156494,28
1,10,86.638244629,1
1,11,29.104156494,123
1,8,34.979156494,1
0,0,26.416656494,36
0,0,18.9375,64
0,0,169.125,495
0,0,33.446807861,46
0,0,46.0625,140
1,7,18.659561157,272
1,17,39.6875,30
0,0,40.645812988,4
0,0,5.0833320618,15
0,0,5.7708320618,0
1,19,31.199996948,0
0,0,32.5,12
0,0,54.208312988,55
0,0,21.020828247,0
0,0,93.744628906,202
0,0,0.3617019653,3
0,0,41.854156494,18
0,0,299.8125,264
0,0,33.333312988,211
1,6,39.916656494,21
0,0,14.531913757,0
0,0,4.7234039307,26
0,0,43.4375,181
1,16,1.0869560242,0
1,37,33.458312988,3
1,10,38.104156494,106
1,47,72.255310059,180
0,0,15,7
1,35,32.270812988,22
1,6,5.1666641235,0
0,0,47,11
0,0,10.826080322,0
1,22,17.958328247,62
1,15,115.91662598,226
0,0,7.8085098267,0
1,3,56.854156494,331
0,0,14.354164124,4
1,24,32.979156494,1470
1,3,30.104156494,60
0,0,17.760864258,0
1,22,37.708312988,11
0,0,42.659545898,50
1,6,0.5263156891,0
0,0,10.25,56
1,22,68.166625977,233
1,28,35.145812988,1
0,0,12.9375,2
0,0,6.5999984741,3
1,7,67.354125977,6
0,0,105.44677734,1
0,0,34.468078613,0
0,0,45.5625,0
1,17,138.91662598,9
0,0,41.145812988,0
1,6,16.446807861,9
0,0,38.5625,1
1,30,87.744628906,25
0,0,51.916656494,1
0,0,78.5,0
0,0,2.5833320618,1
0,0,52.375,89
0,0,12.3125,9
0,0,61.3125,19
0,0,14.583328247,201
1,27,46.765930176,172
0,0,58.958312988,214
0,0,2.3777770996,7
0,0,47.276580811,68
0,0,36.145812988,139
0,0,6.7291641235,1
0,0,159.82971191,568
1,80,116.8125,97
1,9,110.14581299,335
0,0,26.617019653,328
1,18,15.6875,3
0,0,8.3181762695,77
0,0,83.375,9
1,24,11.458328247,1
0,0,3.4583320618,3
0,0,31.5,5
1,43,4.3913040161,0
1,51,29.520828247,23
1,19,12.145828247,0
1,4,6.0625,0
0,0,22.25,158
0,0,2.3404254913,11
1,2,6.0625,2
0,0,90.354125977,65
0,0,273.72900391,137
0,0,32.25,200
1,27,17.333328247,41
0,0,66.291625977,89
1,19,25.4375,14
1,8,11.978256226,0
1,7,11.317070007,2
1,3,7.8666648865,0
1,35,130.35412598,170
0,0,25.065216064,186
0,0,66.3125,4
0,0,22.75,25
0,0,51.5625,0
1,3,50.479156494,128
0,0,12.020828247,0
0,0,25.770828247,4
1,18,55.708312988,278
0,0,10,0
1,2,18.622207642,0
0,0,74.583312988,362
1,11,7.2708320618,1
0,0,48.520812988,169
0,0,36.625,36
0,0,12.041664124,4
0,0,27.319137573,1
1,13,30.434768677,9
0,0,3.875,0
0,0,68.1875,22
0,0,76.666625977,177
0,0,54.291656494,9
0,0,67.333312988,10
1,17,18.5625,523
0,0,25.708328247,23
1,26,35.638275146,0
0,0,119.74462891,2
0,0,77.541625977,12
1,3,51.020812988,75
0,0,46.791656494,228
0,0,24.5,2
0,0,85.0625,8
0,0,76.40423584,1
0,0,32.479156494,11
0,0,137.39575195,390
0,0,1.2127656937,0
1,9,26.791656494,43
0,0,42.829772949,20
1,10,50.8125,285
1,10,13.9375,10
1,10,9.25,9
0,0,6.4791641235,3
1,4,5.6875,1
0,0,22.782608032,0
1,67,85.791625977,2
0,0,9.6875,1
1,29,11.372085571,0
0,0,26.875,0
0,0,18.0625,19
0,0,1.8181810379,0
1,11,13.833328247,0
0,0,34.791656494,143
0,0,16.531906128,0
0,0,10.5,3
1,1,27.051269531,0
0,0,49.520812988,1043
0,0,49.395812988,90
0,0,0.6923074722,0
1,17,32.895812988,9
1,44,8.4791641235,105
1,3,6.875,4
0,0,132.16662598,29
1,50,22.108688354,0
0,0,42.458312988,16
0,0,35.229156494,4
0,0,15.958328247,3
0,0,7.0416641235,0
0,0,114.44677734,6
0,0,28.297866821,1
0,0,4.888885498,12
1,9,32.468078613,0
0,0,19.5625,3
1,8,45.833312988,49
0,0,8.1666641235,0
0,0,37.291656494,20
1,18,23.659561157,0
1,9,62.145812988,663
0,0,105.875,0
0,0,12.541664124,12
0,0,4.7234039307,0
0,0,9.3958282471,1
1,30,122.0625,397
0,0,12.375,0
0,0,12.041664124,0
0,0,19.5625,5
1,12,5.2708320618,9
0,0,82.4375,2
1,7,79.166625977,16
0,0,36.729156494,0
0,0,55.145812988,222
0,0,102.5625,39
1,39,63.791656494,186
0,0,32.729156494,101
0,0,35.4375,120
1,36,86.5625,2
1,57,36.166656494,8
1,3,73.1875,510
0,0,14.5625,4
0,0,7.255317688,28
1,8,87.4375,101
0,0,92.895812988,23
1,17,50.5,0
1,21,24.916656494,2
0,0,87.9375,350
0,0,16.8125,8
1,13,9.1041641235,87
0,0,52,6
0,0,23.291656494,0
0,0,10.361701965,32
0,0,0.6399998665,2
0,0,19.723403931,4
0,0,70.702087402,1
1,6,24,303
0,0,7.5833320618,8
0,0,9.5416641235,0
1,8,24.673904419,7
0,0,11.833328247,0
0,0,76.604125977,322
0,0,63.826080322,178
1,28,18.145828247,7
1,51,14.088882446,4
0,0,42.75,2
0,0,15.699996948,0
1,26,56.958312988,23
0,0,59.604156494,1
0,0,60.354156494,30
1,9,53.1875,32
0,0,30.354156494,8
0,0,7.0666656494,0
1,6,2.31914711,2
0,0,79.1875,8
0,0,2.3333320618,0
1,2,9.4166641235,9
1,24,13.729164124,91
0,0,165.34033203,46
1,8,21.229156494,127
1,7,39.666656494,99
0,0,27.354156494,13
1,6,23.291656494,12
1,23,14.979164124,50
1,30,29.291656494,4
0,0,47.666656494,214
1,9,47.291656494,43
0,0,76.729125977,2
0,0,14.645828247,0
1,21,70.104125977,5
1,20,40.833312988,11
0,0,28.270828247,0
0,0,46.916656494,0
1,8,15.3125,10
0,0,1.2105255127,3
0,0,8.0625,2
1,5,44.541656494,4
0,0,32.744659424,37
1,44,33.8125,30
1,14,2.7045440674,10
0,0,8.3636322021,13
0,0,29.166656494,2
1,10,33.0625,145
0,0,7.875,4
0,0,119.5625,754
1,57,59.145812988,176
1,89,62.666656494,45
1,37,10.595741272,6
0,0,40.3125,6
0,0,5.2708320618,1
1,6,85.458312988,113
1,38,5.4166641235,37
0,0,56.5,52
0,0,48.270812988,12
1,11,87.416625977,16
1,20,4.5833320618,123
1,10,43.729156494,8
0,0,114.1875,2
0,0,39.479156494,39
0,0,9.9375,3
0,0,31.604156494,0
0,0,53.895812988,0
1,14,20.4375,101
0,0,67.395812988,1
0,0,79.958312988,128
0,0,12.659568787,0
1,16,18.434768677,2
1,13,37.5,26
0,0,11.3125,8
1,17,45.875,7
1,12,45.291656494,204
1,12,45.956512451,10
1,25,11.5,5
1,13,74.170166016,4
0,0,17.0625,5
1,12,30.479156494,170
1,14,93.8125,1
0,0,68.833312988,50
0,0,49.5,0
0,0,44.083312988,10
0,0,11.957443237,83
1,7,61.916656494,9
0,0,23.416656494,14
0,0,3.255317688,51
0,0,4.5,69
1,41,26.348831177,74
0,0,77.708312988,20
0,0,38.270812988,43
0,0,47.893615723,805
1,19,4.0714263916,0
1,8,21.5,6
1,25,21.276580811,16
0,0,144.58325195,0
1,11,21.5625,8
0,0,8.4375,6
0,0,11.083328247,4
1,8,38.604156494,178
1,39,2.8541660309,56
0,0,27.958328247,0
0,0,84.625,0
0,0,12.333328247,19
1,14,20.458328247,13
1,21,65.895812988,8
0,0,52.166656494,4
1,20,134.10412598,218
0,0,96.333312988,233
0,0,27.604156494,0
1,40,43.958312988,341
1,13,11.808509827,2
1,2,1.8636360168,16
1,10,113.95831299,255
1,21,63.534881592,113
0,0,119.39581299,70
0,0,13.75,6
0,0,32.791656494,37
0,0,2.6739120483,0
1,8,27.369552612,0
1,7,23.375,21
1,22,3.170211792,50
1,5,26.708328247,323
0,0,38.208312988,0
0,0,47.212738037,21
0,0,157.16662598,50
1,20,14.9375,11
1,8,65.191467285,36
1,15,22.375,38
0,0,88.020812988,1
1,2,11.520828247,2
0,0,2.0208320618,0
0,0,39.520812988,0
0,0,6.375,2
0,0,72.583312988,16
1,12,197.45825195,221
1,9,49.291656494,143
0,0,73.729125977,123
0,0,117.97912598,1
1,12,7.2666664124,1
1,38,14.617019653,4
0,0,26.770828247,27
1,4,3.1956520081,0
1,16,25.020828247,2
1,11,34.826080322,1
0,0,191.9375,844
1,9,77.659545898,30
1,15,38.659545898,0
0,0,23.063827515,0
0,0,2.3333320618,0
0,0,2.625,0
0,0,19.4375,38
0,0,49.645812988,15
1,21,24.680847168,18
0,0,48.104156494,22
0,0,27.75,12
1,10,33.6875,1
0,0,43.739105225,0
1,21,167.08325195,304
1,4,46.520812988,12
1,24,16.875,5
1,35,4.2173881531,2
1,4,447.54150391,413
1,48,2.7083320618,2
1,15,32.8125,51
0,0,16.872329712,1
0,0,6.7234039307,0
1,11,67.0625,3
1,6,9.2954483032,0
0,0,12.208328247,7
0,0,27.9375,43
1,7,13.25,34
1,5,6.9791641235,0
0,0,137.20825195,6
1,6,10,0
1,8,8.7948684692,0
1,21,5.8958320618,2
0,0,8.0625,5
1,13,32.979156494,139
1,5,6.3958320618,12
0,0,64.229125977,16
0,0,7.1333312988,2
0,0,22.56817627,29
1,37,43.979156494,82
1,11,82.5,249
0,0,12.458328247,7
0,0,1.0416660309,0
1,49,185.13037109,353
1,15,81.208312988,14
1,9,2.25,2
0,0,143.4375,5
1,12,164.02075195,557
1,9,5.488368988,13
1,1,38.854156494,101
0,0,26.666656494,73
0,0,113.28259277,0
1,32,78.085083008,134
0,0,12.854164124,6
0,0,3.4782600403,3
1,3,58.1875,361
0,0,34.020812988,429
0,0,205.85095215,329
1,18,53.333312988,245
0,0,8.2340393066,0
1,20,26.916656494,26
0,0,13.0625,6
0,0,0.3846151829,0
1,18,25.291656494,0
1,11,128.125,207
0,0,4.0208320618,3
1,12,18.510635376,6
1,14,26.130432129,1
1,25,58.208312988,334
1,11,34.6875,3
0,0,98.375,121
0,0,30.604156494,94
0,0,416.29150391,0
0,0,13.520828247,0
0,0,43.979156494,170
0,0,3.8510627747,3
1,7,75.458312988,14
0,0,24.666656494,28
1,12,0.8837208748,0
0,0,52.895812988,106
0,0,15.375,1
1,19,49.5,5
0,0,51.708312988,275
1,14,1.8723402023,25
1,6,15.708328247,5
0,0,63.1875,295
0,0,106.75,4
1,7,9.178565979,0
1,10,78.395812988,321
1,3,0.8648648262,0
0,0,89.104125977,21
0,0,71.229125977,7
1,11,3.063829422,19
0,0,2.3720912933,0
0,0,149.29162598,1755
0,0,6.2340393066,0
0,0,44.1875,73
0,0,63.833312988,3
1,7,33.4375,139
0,0,106.60412598,231
1,8,29.833328247,36
1,19,41.104156494,58
1,13,64.595703125,106
0,0,85.229125977,16
1,9,6.375,0
0,0,4.0208320618,26
1,60,25.772720337,0
0,0,101.54162598,571
1,8,45.382965088,6
0,0,5.1555519104,0
1,19,121.29162598,348
0,0,96.195617676,0
0,0,7.375,1
1,50,2.021276474,1
0,0,23.260864258,0
1,8,28.434768677,6
0,0,28.208328247,0
0,0,41.840881348,205
1,15,158.33325195,0
1,5,42.145812988,0
1,19,60.291656494,166
1,63,31.5625,54
1,16,179.72912598,222
0,0,116.5625,0
1,7,8.3125,0
1,40,40.531890869,2
1,18,4.8723373413,0
1,9,74.40423584,1
1,17,27.255310059,227
0,0,6.297870636,12
0,0,54.085083008,0
0,0,2.1818180084,0
0,0,2.5434780121,0
0,0,15.375,0
1,20,7.9130401611,1
1,20,5.3076896667,0
1,2,32.729156494,2
1,5,21.416656494,11
1,10,18.375,307
0,0,56.936157227,6
0,0,28.6875,2
1,5,20.979156494,190
1,5,62.708312988,63
0,0,124.6875,66
0,0,12.583328247,0
0,0,194.4375,218
1,37,17.145828247,7
1,20,19.916656494,73
0,0,51.375,176
0,0,38.729156494,10
1,18,20.8125,0
0,0,79.9375,22
1,6,8.1956481934,0
1,3,187.1875,219
1,30,320.4375,3759
1,25,30.574462891,0
1,11,11.75,10
1,10,13.520828247,7
1,21,7.5833320618,1
1,7,0.8541665077,1
1,19,47.541656494,623
1,13,36.604156494,21
0,0,2.9111099243,6
0,0,4.8958320618,1
1,23,1.8541660309,0
0,0,84.125,377
1,15,36.4375,13
1,6,6.7083320618,0
1,17,52.851043701,0
1,13,1.10638237,1
0,0,16.854156494,31
1,7,25.574462891,2
1,14,303.10400391,0
1,9,118.60412598,2
1,23,84.25,11
1,62,28.731704712,0
0,0,7.2916641235,6
1,5,1.1363630295,0
1,14,37.956512451,5
1,10,45.8125,117
0,0,26.0625,0
0,0,60.333312988,0
1,7,18.063827515,14
1,20,5.3333320618,0
0,0,32.083312988,5
0,0,17.956512451,0
1,11,8.8958282471,71
1,7,42.354156494,285
0,0,92.020812988,11
1,17,80.895812988,369
1,24,26.936157227,3
1,8,14.541664124,4
1,7,85.395812988,39
1,27,5.6818161011,0
1,14,211.60412598,443
0,0,23.666656494,9
1,13,157.82971191,18
1,6,83.104125977,5
1,18,289.1875,8
0,0,35.979156494,7
0,0,52.041656494,9
1,2,24.375,0
0,0,158.72912598,0
1,40,64.3125,108
1,46,76.333312988,221
1,29,39.416656494,2
0,0,13.979164124,4
0,0,129.70825195,174
0,0,117.0625,150
0,0,56.833312988,16
1,132,4.255317688,0
1,3,37.645812988,2
1,40,7.3541641235,4
1,17,2.4375,0
1,2,37.9375,25
1,4,10.791664124,8
0,0,0.0666666627,0
1,13,55.854156494,343
1,18,64.854125977,8
1,7,3.25,3
1,5,69.291625977,29
0,0,16.875,25
1,10,95.4375,425
0,0,86.041625977,1
0,0,89.021240234,5
1,4,31.9375,1
1,14,3.4255313873,1
1,15,28.5,2
0,0,11.81817627,0
1,12,97.208312988,56
0,0,13.361701965,153
0,0,5.1666641235,0
0,0,121.64581299,103
0,0,75.1875,36
1,36,60.043457031,0
0,0,25.791656494,9
1,13,11.369560242,1
0,0,62.5,23
0,0,44.977264404,46
0,0,44.765930176,0
1,16,1.9574460983,15
1,13,27.479156494,294
1,2,11.895828247,0
0,0,3.3249988556,11
1,11,14,1
0,0,29.875,7
1,31,20.75,0
0,0,14.75,9
0,0,6.0833320618,1
1,7,414.54150391,23
1,13,13.208328247,1
0,0,22.895828247,159
0,0,19.065216064,0
1,21,45.333312988,2
1,2,3.5106372833,0
1,46,176.39575195,347
1,15,43.5625,145
0,0,10.022216797,1
1,2,5.9347801208,72
1,11,56.458312988,3
0,0,6.9375,0
1,13,44.695648193,14
0,0,7.0833320618,7
1,10,46.127655029,33
0,0,15,3
0,0,279.64575195,152
0,0,75.333312988,2
1,8,125.47912598,44
0,0,153.02075195,3
0,0,2.6170196533,2
1,31,15.808509827,1
0,0,52.333312988,49
0,0,32.020812988,42
1,16,104.79162598,47
1,40,25.212753296,130
1,8,28.375,229
0,0,4.1875,8
1,7,69.625,63
1,3,18.288879395,450
1,2,4.6875,2
0,0,25.510635376,19
1,4,78.666625977,4
0,0,26.452377319,98
1,14,29,132
1,11,29.104156494,0
0,0,8.1063766479,3
1,21,14.791664124,3
1,16,51.166656494,3
0,0,10.104164124,0
0,0,271.91650391,1323
0,0,160.5625,0
0,0,1.5777769089,0
0,0,49.958312988,0
0,0,11.958328247,3
0,0,121.70831299,4
0,0,22.595733643,0
1,6,16.574462891,105
0,0,6.75,0
1,17,307.22900391,307
0,0,0.8541665077,0
0,0,116.54162598,12
0,0,3.4791660309,23
1,9,103.45831299,18
1,12,0.8958330154,50
1,5,30.446807861,2
0,0,23.625,0
1,17,131.91662598,82
0,0,159.20825195,449
1,21,49.739105225,200
0,0,5.375,9
0,0,20.5625,40
0,0,92.833312988,30
0,0,9.25,11
0,0,46.166656494,40
1,49,87.354125977,1391
0,0,52.25,222
0,0,30.297866821,2
0,0,122.9375,0
1,11,10,15
0,0,74.854125977,2
1,7,12.395828247,15
0,0,0.6041665077,0
0,0,24.020828247,4
0,0,52.708312988,45
0,0,66.583312988,99
1,4,83.708312988,5
1,13,24.595733643,77
0,0,26.977767944,0
0,0,28.520828247,0
1,6,13.479164124,4
1,10,189.10412598,561
1,11,10.191482544,0
1,11,3.2708320618,2
1,7,22.808502197,25
0,0,41.375,250
0,0,13.5,2
0,0,152.66662598,73
1,5,10.208328247,0
1,16,10.5625,2
1,22,3.127658844,2
1,16,5.7916641235,7
0,0,4.0833320618,4
0,0,17.083328247,5
1,24,30.4375,2
1,20,2.3541660309,2
1,8,46.531890869,65
0,0,12.9375,15
1,12,1.4042549133,0
0,0,14.4375,0
0,0,112.5,5
0,0,6.3958320618,6
0,0,40.895812988,21
1,21,10.957443237,0
0,0,21.645828247,92
1,8,15.020828247,24
0,0,1.75,0
1,15,7.4583320618,0
1,18,10.382972717,84
1,21,47.791656494,1
1,12,17.833328247,35
0,0,1.3541660309,2
0,0,136.91662598,67
0,0,26.916656494,18
1,49,31.0625,7
1,2,42.25,4
1,14,8.0416641235,0
1,39,92.395812988,3
0,0,78.166625977,253
1,46,8.9583282471,3
0,0,20.333328247,20
1,6,22.020828247,36
1,6,27.145828247,6
1,24,351.16650391,46
0,0,50.375,29
0,0,39.333312988,2
1,41,11.085105896,1
0,0,31.063827515,3
1,6,28.833328247,82
1,5,188.9786377,200
0,0,17.729156494,69
0,0,5.9791641235,3
0,0,300.75,142
1,43,7.125,12
0,0,5.2340393066,2
0,0,69.4375,219
0,0,41.708312988,37
0,0,21.520828247,59
0,0,110.29162598,142
1,17,24,4
1,30,8.5869522095,1
1,13,7.0833320618,0
1,25,56.416656494,45
0,0,32.4375,14
0,0,30.375,43
1,10,84.375,2
1,13,124.72912598,210
0,0,74.041625977,4
0,0,15.6875,2
1,14,13,0
1,13,1.2916660309,5
0,0,3.9767436981,0
1,25,7.3541641235,11
1,6,2.0888881683,0
1,14,3.1666660309,41
0,0,50.625,162
0,0,8.7083282471,8
1,15,18.020828247,27
0,0,113.10632324,2
1,52,141.26086426,1866
0,0,82.5,143
0,0,70.063781738,0
1,10,28.833328247,23
0,0,105.77081299,54
1,9,52.625,0
1,6,7.1666641235,14
0,0,13.083328247,70
1,2,9.2708282471,2
0,0,32.125,6
0,0,90.354125977,409
1,4,6.1086921692,0
1,2,36.75,136
1,16,14.375,35
0,0,10.583328247,1
1,17,94.5,447
1,10,4.5744667053,26
1,19,28.145828247,74
0,0,3.4848480225,0
1,14,5.7608680725,0
1,21,32.617004395,0
1,3,6.7083320618,50
1,6,25.021270752,0
1,9,7.6511611938,0
0,0,60.9375,66
1,2,24.104156494,121
1,7,2.3404254913,3
1,21,15.04347229,100
1,11,14.854164124,47
1,9,19.229156494,62
1,10,28.291656494,1
1,3,9.4375,18
0,0,2.8181800842,1
0,0,29.208328247,5
0,0,18.382965088,6
0,0,141.97912598,338
1,51,12.6875,7
1,2,49.375,89
1,8,15.833328247,4
0,0,21.104156494,116
0,0,57.0625,50
0,0,24.645828247,0
1,23,79.541625977,0
1,14,65.5,67
1,25,28.3777771,140
0,0,18.333328247,96
0,0,5.1063804626,1
0,0,3.75,0
1,39,172.375,60
1,12,12.458328247,22
1,34,5.7777748108,6
1,8,9.2083282471,70
0,0,9.6875,15
0,0,14.875,0
1,12,4.3111076355,0
0,0,35.875,17
1,10,4.7727241516,17
0,0,33.270812988,3
1,28,26.978713989,4
0,0,23.0625,29
1,4,1.9148931503,100
1,3,7.5625,0
0,0,31.125,0
1,17,87.1875,95
1,4,9.4791641235,74
1,8,16.229156494,121
0,0,8.1666641235,5
1,30,34.438995361,0
0,0,14.791664124,9
1,5,6.7872314453,120
1,12,17.615371704,28
1,6,19.808502197,2
1,9,23.166656494,42
0,0,55.291656494,1
1,10,67.625,30
1,55,19.791656494,0
0,0,4.8125,0
0,0,97.333312988,8
1,14,34.234039307,0
0,0,15.416664124,14
0,0,23.541656494,60
1,6,17.416656494,43
0,0,1.6315784454,1
1,20,12.604164124,2
1,21,8.2340393066,2
1,13,7.25,4
0,0,13.770828247,16
1,19,27.958328247,53
0,0,115.39581299,26
1,22,5.5208320618,2
0,0,77.5625,2
1,22,13.416664124,0
1,10,6.0625,8
0,0,1,0
1,8,50.541656494,179
0,0,2.1086940765,0
1,7,1.5208330154,0
1,49,40.979156494,6
0,0,8.3125,0
0,0,4.2083320618,15
0,0,50.625,4
0,0,6.3125,5
1,16,60.416656494,485
0,0,6.3541641235,3
0,0,7,12
1,10,35.1875,5
0,0,0.2558138371,1
1,19,82.043457031,112
1,11,41.6875,210
1,19,5.375,2
0,0,6.8958320618,0
0,0,31.166656494,18
0,0,53.166656494,128
1,9,68.021240234,45
0,0,204,5
1,69,3.2916660309,0
1,10,62.854156494,182
0,0,73.5,104
1,12,13.291664124,7
0,0,110.66662598,7
0,0,26.666656494,151
1,10,76.276550293,0
1,7,33.020812988,51
1,22,21.791656494,53
1,14,61.708312988,52
1,12,2.7555541992,0
0,0,49.791656494,56
0,0,143.02075195,90
1,17,42.479156494,2
0,0,41.3125,6
0,0,92.416625977,6
1,1,9,4
0,0,15.291664124,3
1,32,19.833328247,7
1,9,4.8125,11
0,0,52.875,0
1,18,8.7333297729,0
1,14,2.276594162,10
0,0,52.645812988,0
1,48,15.208328247,59
1,10,6.4791641235,0
1,17,3.125,2
1,22,16.244430542,0
0,0,24.541656494,10
0,0,10.375,20
1,22,8.6041641235,1
0,0,4.125,0
0,0,4.5,0
1,39,100.77081299,729
1,18,20.770828247,187
0,0,82.354125977,0
1,6,35.787231445,2
0,0,7.5416641235,3
0,0,17.875,1
0,0,3.2291660309,0
1,25,10.041664124,37
0,0,5.9787216187,30
0,0,17.645828247,4
0,0,15.659568787,3
1,11,119.79162598,55
1,12,47.520812988,162
1,32,4.6458320618,3
0,0,8.6382904053,2
0,0,4.9791641235,3
0,0,60.875,17
0,0,33.5625,2
0,0,41.3125,0
1,7,23.733322144,3
0,0,9.1041641235,54
1,26,33.729156494,105
0,0,12.833328247,4
1,34,16.020828247,20
0,0,23.125,5
1,16,41.446807861,151
0,0,96.270812988,3
1,16,74.270812988,308
1,25,25.916656494,6
0,0,23.58694458,0
1,7,4.9791641235,1
1,8,5.9787216187,2
1,19,12.458328247,4
1,3,4.2222213745,10
1,52,16.916656494,0
