enrolldt,price,downpmt,monthdue,pmttype,use,age,gender,default
19981028,1005.94,100,20,5,6,30,2,0
19981031,1765.96,300,9,5,6,40,1,0
19980706,937.37,100,11.12,5,3,27,2,0
19980729,2005.58,175,13.91,4,0,0,1,0
19980729,1738.52,150,13.91,4,0,0,2,0
19980803,535.18,535.18,6.96,1,0,39,1,0
19980807,1204.42,200,13.91,4,1,24,2,0
19980829,1471.47,125,23,5,0,39,2,0
19980902,937.37,937.37,14,1,7,56,1,0
19980930,556.63,1,7.96,4,1,28,1,0
19981016,1445.73,175,9,3,1,57,1,0
19981019,1292.36,100,3.98,5,0,37,1,0
19981127,1349.21,150,4,4,4,28,2,0
19981208,1349.21,150,9,3,1,53,2,0
19981226,1349.21,150,9,4,6,41,2,0
19981226,1685.97,200,9,5,1,0,2,0
19981229,1284.86,175,9,5,6,34,1,0
19981231,803.3,25,26,4,6,24,1,0
19990112,1894.04,300,2,3,5,23,2,0
19980428,1330.16,50,6.25,3,6,23,1,0
19980429,1122.16,1122.16,9,1,0,40,2,0
19980430,1537.12,250,14,3,0,27,2,0
19980501,1330.16,100,14,4,1,20,2,0
19980511,2366,175,9,1,1,2,2,0
19980512,1121.12,50,6,5,0,19,1,0
19980515,1122.16,100,6.25,4,0,33,1,0
19980517,1063.91,25,3,1,6,30,1,0
19980518,1330.16,100,6.25,4,1,27,2,0
19980519,1330.16,150,9,4,6,34,2,0
19980520,1063.91,25,3,3,4,30,1,0
19980521,1330.16,75,14,3,1,37,2,0
19980522,2919.28,175,14,1,4,19,1,0
19980528,560.56,560.56,6,3,1,23,1,0
19980602,1304.16,75,4.5,3,0,25,2,0
19980505,1330.16,75,9,5,6,41,1,0
19980506,1848.08,200,6,1,6,56,1,0
19980508,560.56,300,6,4,1,27,2,0
19980519,1330.16,50,6,3,0,37,1,0
19980525,2366,175,9,4,0,70,1,0
19980526,1122.16,75,15,5,5,66,2,0
19980528,1848.08,300,9,5,6,25,1,0
19980601,1563.12,100,4.5,4,4,33,2,0
19980604,1304.16,150,6,3,5,36,1,0
19980613,1563.12,1563.12,4.5,1,2,14,2,0
19980619,1469.52,250,6,5,1,40,2,0
19980620,1294.8,1294.8,4.5,3,0,2,1,0
19980624,1469.52,150,6,5,6,23,1,0
19980624,1053.52,1053.52,4.5,3,1,2,1,0
19980705,1867.84,300,14,3,0,21,1,0
19980707,1278.16,75,9,4,3,45,2,0
19980727,1796.08,200,6,3,0,36,1,0
19980730,2055.04,175,14,1,1,15,2,0
19980731,560.56,560.56,6,5,5,24,1,0
19980607,2074,450,4.5,4,1,2,1,0
19980717,874,100,6,3,0,19,1,0
19980725,1123,50,6,3,0,42,1,0
19980731,1233,150,9,4,1,31,1,0
19980803,1821,150,14,5,1,2,2,0
19980805,874,150,7,3,1,34,1,0
19980806,1323,110,7,3,2,21,2,0
19980820,1074,150,9,4,0,45,2,0
19980830,1323,100,14,3,0,25,1,0
19980831,140,140,0,1,6,2,1,0
19980831,140,140,0,1,1,2,1,0
19980831,140,140,0,1,1,2,1,0
19980719,705.89,38,19,3,0,22,1,0
19980808,775.03,100,21,3,1,27,1,0
19980815,491.23,20,21,3,1,20,1,0
19980817,491.23,19,16,3,0,23,1,0
19980818,358.1,60,28,1,1,26,2,0
19980822,1342.63,200,19,3,1,48,1,0
19980828,491.23,491.23,14,1,4,53,1,0
19980829,1626.43,1626.43,14,1,8,47,1,0
19980903,517.03,150,7,4,4,24,2,0
19980925,670.8,150,7,4,0,53,2,0
19980928,517.03,100,16,4,7,20,2,0
19981013,800.83,150,14,4,1,37,1,0
19981112,358.1,30,32,3,3,20,1,0
19981211,283.8,283.8,14,3,1,0,2,0
19981214,388.03,388.03,14,3,7,48,1,0
19981221,517.03,517.03,7,3,6,44,1,0
19981221,388.03,150,7,4,6,24,1,0
19981223,388.03,100,10.5,3,6,26,2,0
19981228,352.94,90,21,5,5,25,2,0
19990106,1159.97,1159.97,14,3,4,37,2,0
19990107,852.43,50,25,3,1,0,2,0
19980504,999,75,10,3,6,31,1,0
19980507,619,27,6,4,0,23,1,0
19980508,439,50,6,3,0,26,2,0
19980511,1746,150,15,3,0,0,2,0
19980514,1248,100,6,4,0,25,2,0
19980531,999,42,6,4,0,0,1,0
19980603,1148,1148,5,1,1,0,2,0
19980607,879,5,6,3,0,22,2,0
19980618,1422,75,6,4,0,45,2,0
19980618,1148,175,6,3,0,42,1,0
19980629,499,499,5,1,6,36,1,0
19980629,1148,100,5,4,3,16,1,0
19980704,1123,150,10,5,1,24,2,0
19980710,1123,100,5,4,0,0,1,0
19980711,754,37,6,3,1,21,1,0
19980716,754,40,6,1,1,19,2,0
19980413,499,499,10,1,0,31,2,0
19980414,1248,100,10,5,0,49,1,0
19980418,999,5,6,3,3,39,2,0
19980423,1248,100,10,4,1,0,1,0
19980426,149,149,9.5,1,3,27,2,0
19980430,999,150,10,5,4,47,1,0
19980501,999,150,10,4,3,36,2,0
19980508,499,499,10,1,8,45,1,0
19980510,798.99,75,6,3,1,0,2,0
19980511,879,36,25,1,5,20,1,0
19980512,499,249.5,10,5,8,56,2,0
19980707,930.81,75,15,4,1,56,2,0
19980726,1409,100,6,4,0,34,2,0
19980803,930.81,25,7.5,4,1,27,1,0
19980829,552.74,51,7,3,1,28,1,0
19980908,2231.18,175,23,3,0,30,1,0
19980909,1435.62,150,8,3,0,18,1,0
19980927,1435.62,150,4,5,3,37,2,0
19980927,1063.94,25,8,3,0,30,2,0
19980929,1700.81,150,4,4,0,20,1,0
19980929,1170.44,150,4,3,4,32,1,0
19980929,1435.62,100,4,3,4,26,2,0
19981002,552.74,5,8,4,2,40,1,0
19981021,1339.77,150,4,3,3,24,2,0
19981124,1197.06,75,8,4,6,33,1,0
19981126,552.74,51,8,3,1,20,1,0
19980505,1330.16,75,9,5,4,25,2,0
19980530,1122.16,25,6.24,5,0,26,2,0
19980614,1563.12,125,6,4,0,31,2,0
19980618,1096.16,50,6,4,3,3,1,0
19980622,560.56,25,6,5,1,30,1,0
19980625,1304.16,50,6,4,0,28,1,0
19980627,1469.52,150,9.5,1,6,29,2,0
19980715,1278.16,100,6,3,1,31,2,0
19980715,1278.16,100,6,4,6,23,1,0
19980727,1443.52,150,6,1,0,52,1,0
19980731,1537.12,150,14,1,1,41,2,0
19980731,1653.59,300,9,1,0,25,1,0
19980811,1443.52,250,9,5,6,28,1,0
19980521,654.59,100,6,4,0,53,1,0
19980627,527.69,5,6,1,2,39,2,0
19980710,654.59,19,6,4,0,19,2,0
19980720,924.26,150,6,4,6,30,1,0
19980803,797.36,50,7,4,5,20,1,0
19980812,654.59,25,7,5,6,25,1,0
19980831,1303.9,250,9,5,0,24,2,0
19980910,1266.89,1266.89,8,1,5,3,1,0
19980921,1003.57,150,8,5,5,35,2,0
19980930,654.59,100,8,3,0,31,1,0
19981005,1266.89,150,4,5,3,22,2,0
19990105,1478,150,2,3,3,36,1,0
19990211,964,25,8,3,1,28,2,0
19990221,964,25,8,3,1,25,1,0
19981231,818.99,150,8,5,7,45,2,0
19990306,1307.82,175,4,4,5,34,1,0
19980529,1348,100,14,3,0,26,2,0
19980601,1099,150,4.5,5,7,20,2,0
19980714,1074,150,6,4,5,39,1,0
19980720,874,45,6,1,0,23,2,0
19980721,1074,100,6,4,4,23,2,0
19980805,1323,100,7,3,0,25,1,0
19980904,1199,20,8,4,1,19,2,0
19980917,1124,75,18,5,3,0,1,0
19980922,1099,100,8,5,1,23,2,0
19980710,1178,125,6,4,0,2,1,0
19980726,1373,125,9,1,1,24,2,0
19980907,979,100,10.5,5,3,20,2,0
19980908,979,75,5.25,4,6,20,2,0
19980910,979,50,10.5,5,8,20,2,0
19980916,619,1,10.5,3,7,20,2,0
19981031,929,100,20,4,1,27,2,0
19981105,1427,150,20,5,1,20,1,0
19981204,1249,25,10.5,3,0,27,2,0
19981209,1248,150,9,5,1,24,1,0
19990118,1498,125,2.62,5,0,18,2,0
19980521,1288,150,10.75,5,2,27,2,0
19980617,1288,150,10.75,3,6,26,1,0
19980622,1129,250,10.25,4,0,28,2,0
19980629,999,100,4.25,5,0,29,1,0
19980701,874,75,4.75,4,6,27,1,0
19980703,699,75,4.75,4,7,27,2,0
19980730,1508,50,6,1,0,23,1,0
19980731,1123,100,6,1,0,23,2,0
19980803,1104,50,9,4,1,24,1,0
19980627,1199.87,75,4.5,4,1,42,1,0
19980726,933,30,6,5,1,24,1,0
19980815,1198.8,51,7,3,0,2,1,0
19980817,933,100,7,4,1,21,1,0
19980818,1198.8,175,7,5,0,35,1,0
19980823,1316.23,150,7,5,1,26,2,0
19980901,1342.92,350,9,5,0,35,2,0
19980915,1278.87,175,8,5,1,24,1,0
19981030,1013.06,100,25,3,1,21,2,0
19981103,1438.99,200,9,5,4,31,1,0
19981107,1342.92,250,8,5,6,57,1,0
19980720,1211.91,125,5.96,5,1,24,2,0
19980808,1211.91,50,6.96,4,1,25,2,0
19980818,668.01,100,5.97,3,6,20,1,0
19980901,1024.14,75,23,4,2,50,1,0
19980906,560.09,1,7.95,4,0,47,1,0
19981012,560.09,5,7.95,5,4,19,2,0
19981029,560.09,5,7.95,5,0,24,2,0
19981112,1024.14,75,8,5,0,28,1,0
19981116,1454.72,175,9,4,3,24,2,0
19981119,1024.14,75,4,5,6,24,1,0
19981129,560.09,50,8,3,2,25,1,0
19990102,560.09,20,8,3,6,30,2,0
19990112,1346.8,101.05,4,5,6,36,1,0
19990113,560.09,25,8,3,6,18,1,0
19990115,1078.1,25,8,4,3,21,1,0
19980617,1048,1048,5,1,1,23,2,0
19980625,924,75,10,1,1,25,1,0
19980626,1047.99,75,6,5,6,53,1,0
19980706,619,19,6,4,6,27,1,0
19980715,619,5,6,1,6,19,1,0
19980723,754,150,6,4,7,25,2,0
19980725,754,19,6,1,6,33,2,0
19980727,774,75,6,3,4,33,2,0
19980830,1023,100,15,3,0,0,1,0
19980831,1770,1770,10,1,0,24,1,0
19980912,1198,50,8,3,1,52,1,0
19980915,879,75,8,5,6,23,1,0
19980918,949,50,8,4,0,38,2,0
19980921,619,1,8,3,1,36,2,0
19981119,949,250,11,5,0,22,2,0
19981119,668,25,8,3,1,22,1,0
19981123,1048,30,8,5,1,20,2,0
19981203,899,75,10,5,0,31,1,0
19981205,849,150,11,5,3,35,1,0
19980511,957.44,200,12,3,6,25,2,0
19980522,1170.44,150,9,5,6,36,1,0
19980524,1700.81,150,9,5,7,22,1,0
19980528,1339.77,150,14,1,4,22,1,0
19980528,1222.62,100,15,5,6,21,1,0
19980601,957.44,100,6,3,3,57,1,0
19980605,1010.69,50,6,3,6,42,1,0
19980606,1487.81,125,6,1,1,23,2,0
19980608,1435.62,175,6,5,0,27,2,0
19980613,1435.62,300,6,4,0,21,2,0
19980623,957.44,100,6,4,0,27,1,0
19980630,1170.44,100,4.5,5,0,36,1,0
19980708,930.81,20,20,3,1,35,1,0
19980709,1674.18,100,6,3,0,2,2,0
19980805,930.81,75,10,1,6,24,1,0
19980621,949,50,6,1,6,26,1,0
19980628,1148,100,10,3,1,25,1,0
19980723,1123,30,6,5,5,24,2,0
19980727,559,25,6,5,7,35,1,0
19980728,1272,200,6,3,0,42,2,0
19980802,1123,60,7,5,1,30,1,0
19980805,999,150,15,3,3,38,2,0
19980808,917,275,7,5,1,38,2,0
19980824,1023,175,7,5,2,41,2,0
19980916,619,100,8,4,0,39,1,0
19980929,949,50,4,5,2,23,2,0
19981007,597.2,24,5.5,5,0,0,1,0
19981029,764.15,5,8,4,1,20,2,0
19981113,499,499,8,3,5,26,2,0
19980725,352.94,19,19,5,0,26,2,0
19980812,352.94,30,19,5,4,28,2,0
19980822,655.32,100,39,4,0,45,2,0
19980830,775.03,100,16,4,1,44,2,0
19980908,517.03,75,10,4,3,30,2,0
19980919,283.8,283.8,14,1,0,0,2,0
19980920,517.03,51,18,5,1,18,2,0
19980930,517.03,75,11.5,4,1,24,2,0
19981001,1084.63,200,7,5,1,44,1,0
19981006,430.34,40,28,3,3,22,1,0
19981014,517.03,267.03,14,4,3,32,1,0
19981015,1074.31,1074.31,16,3,0,0,1,0
19981031,697.63,697.63,7,5,0,72,1,0
19981128,671.83,100,18,4,1,15,1,0
19981221,388.03,75,9,4,2,45,2,0
19981222,430.34,28,28,3,3,19,2,0
19981230,223.94,25,23,5,1,23,1,0
19981231,929.83,100,18,5,6,43,1,0
19990115,358.1,28,32,3,6,61,1,0
19990127,859.66,75,28,3,3,37,1,0
19990201,380.81,25,32,3,5,56,1,0
19990201,380.81,5,27,4,3,43,2,0
19990214,897.03,10,20,4,0,30,2,0
19990222,598.39,100,16,3,1,22,1,0
19980518,1248,50,6,5,0,22,1,0
19980521,619,5,6,4,6,29,1,0
19980523,798.99,75,15,1,0,32,2,0
19980526,999,150,9,5,6,26,1,0
19980526,999,5,6,1,0,31,1,0
19980529,798.99,1,6,1,0,0,2,0
19980609,999,150,9,4,3,28,1,0
19980610,1148,100,6,1,4,28,2,0
19980617,619,5,6,3,4,22,2,0
19980623,1397,200,6,3,1,47,2,0
19980702,798.99,5,6,3,0,29,1,0
19980729,754,20,20,4,0,53,1,0
19980806,798.99,150,9,4,1,39,2,0
19980807,754,20,7,4,0,39,1,0
19980820,1123,30,7,3,0,32,2,0
19980820,1123,100,7,3,5,38,1,0
19981211,1133,150,4,5,6,23,1,0
19990120,999,100,4,3,6,25,1,0
19990203,512,512,8,4,5,23,2,0
19990204,1024,75,23,4,4,50,2,0
19990304,1273,125,2,5,0,26,2,0
19990322,1024,75,8,5,5,22,1,0
19980623,1397,125,6,3,0,18,2,0
19980624,499,499,6,1,2,41,2,0
19980627,2095,175,9.5,5,0,30,2,0
19980629,1348,300,4.5,4,6,59,1,0
19980706,1074,75,14,3,1,34,2,0
19980707,1323,100,9,4,4,36,2,0
19980714,1641,300,6,5,1,33,1,0
19980717,1233,150,6,4,0,19,2,0
19980811,1323,1323,9,1,1,52,1,0
19980818,1123,175,7,5,3,33,1,0
19980828,1074,50,7,1,1,22,1,0
19980829,1323,175,9,5,6,2,2,0
19980901,1198,100,23,4,0,43,2,0
19980914,1258,250,8,5,4,29,1,0
19980914,1099,250,8,4,8,30,1,0
19980917,1198,150,25,3,0,3,1,0
19980925,1348,150,8,4,5,19,1,0
19981003,1258,150,4,4,6,19,2,0
19981012,1099,100,8,5,6,37,1,0
19981020,1258,150,4,3,4,25,2,0
19980708,754,19,6,4,0,36,1,0
19980728,1104,150,6,3,0,29,2,0
19980811,1260,150,7,4,1,29,2,0
19980825,1104,150,9,5,7,23,1,0
19980826,754,20,7,3,3,21,2,0
19980827,1104,80,7,3,0,32,1,0
19980926,1285,150,8,5,1,27,1,0
19980930,1285,1285,8,1,3,45,1,0
19981117,1689,500,8,5,1,26,2,0
19980504,419,419,0,1,0,49,2,0
19980510,1248,175,6,3,3,0,1,0
19980515,1248,100,6,4,6,40,1,0
19980515,559,5,6,4,0,35,1,0
19980520,999,20,6,3,0,27,2,0
19980528,1746,76,6,5,1,21,2,0
19980530,619,5,6,4,0,20,2,0
19980601,924,75,5,4,0,21,2,0
19980611,1148,100,6,5,3,24,1,0
19980619,1048,150,6,4,7,52,1,0
19980621,1048,175,6,4,0,48,2,0
19980623,1646,225,6,5,1,38,2,0
19980626,1060.8,100,5,4,6,0,2,0
19980629,1148,150,5,5,4,38,2,0
19980703,1272,125,10,4,6,68,2,0
19980706,1272,125,10,5,0,17,1,0
19980720,874,20,6,1,4,19,1,0
19980723,874,19,6,3,7,27,1,0
19980723,754,5,6,3,1,18,1,0
19980501,828.2,50,5.5,3,1,0,1,0
19980504,999,75,10,3,1,32,2,0
19980506,750,750,0,1,1,0,2,0
19980507,1248,50,6,4,0,0,1,0
19980507,1248,50,6,4,3,0,2,0
19980508,999,250,9,4,6,36,1,0
19980509,439,75,6,4,6,42,2,0
19980513,1248,100,15,3,0,0,1,0
19980524,1047.99,175,10,4,1,27,1,0
19980526,999,250,9,4,0,48,2,0
19980601,1397,125,10,5,1,17,2,0
19980603,949,50,6,1,5,32,2,0
19980604,1148,175,6,4,0,36,1,0
19980605,1047.99,1047.99,5,1,7,0,2,0
19980606,999,150,9,4,3,20,2,0
19980606,1047.99,100,6,4,1,36,1,0
19980609,1248,30,6,3,0,33,2,0
19980610,1148,100,6,4,5,36,2,0
19980612,999,41,6,1,1,29,2,0
19980617,999,5,6,4,1,19,1,0
19980618,879,41,6,5,3,50,1,0
19980620,1397,200,6,5,0,24,1,0
19980608,899,200,6,5,6,44,1,0
19980616,949,50,6,5,3,26,1,0
19980623,1258,150,6,5,1,23,1,0
19980703,754,30,6,1,1,30,2,0
19980707,874,25,6,1,1,20,2,0
19980821,1233,250,7,5,1,27,2,0
19980928,899.3,899.3,14,3,1,57,2,0
19981003,1081.42,25,7.95,3,3,19,2,0
19981014,1027.29,1027.29,14,3,0,54,2,0
19981030,1459.21,100,9,5,4,28,2,0
19981221,1323.9,125,15,4,0,37,2,0
19981229,1776.38,300,8,4,3,30,1,0
19990107,1081.42,5,8,4,7,36,2,0
19990120,1567.46,100,2,4,3,27,1,0
19990205,1324.98,5,8,4,6,48,2,0
19990209,1324.98,50,8,3,1,31,1,0
19990212,1324.98,25,8,3,0,25,1,0
19990222,1324.98,25,8,3,1,25,1,0
19981015,1010.69,100,8,4,4,23,2,0
19981228,1747.67,300,8,4,0,27,1,0
19990119,1276.94,150,2,5,4,30,1,0
19990124,1276.94,5,8,3,2,20,1,0
19990201,874.37,150,14,4,0,67,2,0
19990205,1303.56,75,2,4,0,35,1,0
19990208,1472.9,250,2,3,5,29,2,0
19990215,1568.75,100,4,5,4,48,1,0
19990306,2099.12,175,4,5,1,17,2,0
19990310,1355.75,100,4,4,3,53,2,0
19990320,1568.75,250,8,4,4,17,2,0
19990323,1907.42,300,8,5,1,27,2,0
19990324,545.28,545.28,4,3,1,13,1,0
19990331,685.86,25,8,3,1,37,2,0
19980708,1537.12,100,6,4,0,32,1,0
19980724,2314,583.96,6,4,1,15,2,0
19980729,1443.52,350,6,5,1,56,1,0
19980730,1840.78,150,9,4,0,2,2,0
19980817,1322.87,1322.87,9,1,4,48,2,0
19980927,1495.52,175,8,3,6,52,2,0
19980928,1381.12,50,8,3,4,23,2,0
19981011,1589.12,275,8,5,0,29,2,0
19981011,1330.16,5,8,3,1,31,1,0
19981012,1589.12,150,4,5,1,23,2,0
19980611,1189.67,100,5.5,4,8,39,1,0
19980711,594.29,594.29,5.96,1,0,15,2,0
19980807,1334.72,150,6.95,3,2,21,1,0
19980808,1701.69,300,6.95,5,3,27,1,0
19980828,946.11,75,23,4,2,27,1,0
19980906,1459.21,100,18,5,0,25,2,0
19981207,699,25,8,3,1,19,1,0
19981208,824,100,8,3,7,20,1,0
19990118,699,31,8,5,3,0,2,0
19990228,1024,1024,2,3,3,38,2,0
19990330,1024,75,2,3,0,19,2,0
19980612,999,50,8.5,4,1,34,1,0
19980619,1129,250,10.25,4,3,32,1,0
19980619,1288,150,10.75,5,0,24,1,0
19980712,1104,150,6,4,0,40,2,0
19980717,1104,150,6,5,0,19,1,0
19980725,2208,50,6,1,1,17,2,0
19980806,149,149,17,3,0,46,1,0
19980823,874,25,7,4,1,36,2,0
19980824,874,50,7,3,3,59,2,0
19980921,999,100,8,3,5,40,2,0
19980921,1179,50,8,3,3,32,1,0
19980925,1129,125,8,4,3,21,1,0
19980926,1478,26,8,4,0,26,2,0
19981003,999,25,8,5,1,41,2,0
19981013,1129,100,8,1,3,21,1,0
19980903,1248,100,12,5,5,24,2,0
19981020,974,75,3,5,1,21,1,0
19981031,949,150,9,4,7,42,1,0
19981112,499,25,7,4,4,24,2,0
19981117,949,250,6,5,6,32,1,0
19981130,973,175,3,4,7,73,1,0
19981206,499,20,7,3,0,20,2,0
19981230,639,75,6,4,6,42,2,0
19981231,469,25,6,4,6,36,1,0
19981231,469,200,21,5,3,27,1,0
19990112,499,5,7,5,6,23,1,0
19990119,1198,150,1.5,4,2,23,2,0
19990204,1064,50,6,3,1,19,2,0
19990301,514,25,7,5,3,25,2,0
19980817,874,19,7,3,1,23,1,0
19980831,1323,100,9,4,1,32,2,0
19980831,1074,50,7,3,2,21,1,0
19980911,387,387,0,1,0,29,1,0
19981027,1348,100,4,5,0,39,1,0
19981105,879,19,8,4,0,31,1,0
19981121,699,25,8,3,1,23,2,0
19981211,387,387,0,3,0,41,2,0
19981218,1124,75,18,4,3,23,2,0
19990105,699,25,8,3,4,22,1,0
19990115,699,0,8,5,3,48,1,0
19990128,1946,175,15,5,1,0,1,0
19990325,1722,200,2,4,3,24,2,0
19990329,724,25,8,3,4,18,2,0
19980430,1248,100,10,4,1,21,2,0
19980501,999,75,15,1,4,23,1,0
19980504,1348,300,9,3,1,0,2,0
19980506,999,5,6,3,0,39,1,0
19980515,879,36,6,3,0,52,2,0
19980523,1497,1497,10,1,6,0,1,0
19980528,849.15,25,6,4,4,28,2,0
19980529,999,150,9,3,0,27,2,0
19980531,879,36,6,1,6,23,1,0
19980601,1397,125,5,5,0,19,1,0
19980603,879,36,6,4,1,24,1,0
19980606,799,150,6,5,7,30,2,0
19980608,879,36,6,4,0,35,2,0
19980803,1162.61,20,6.95,4,3,30,1,0
19980821,907.14,907.14,0,1,0,0,2,0
19980828,561.82,20,6.95,4,0,29,1,0
19980902,561.82,1,7.95,3,6,24,1,0
19980904,1998.3,150,23,4,0,0,1,0
19980908,561.82,20,7.95,3,3,29,2,0
19980915,561.82,27,7.95,3,7,23,2,0
19980929,1296.84,50,7.95,3,6,45,2,0
19981009,561.82,5,8.66,3,0,29,2,0
19981020,1361.79,150,9,5,5,34,2,0
19981021,1081.42,5,7.95,3,0,23,2,0
19981021,269.54,269.54,12,3,6,37,2,0
19981106,1513.34,50,8.66,4,6,33,1,0
19981109,561.82,19,8,4,7,57,2,0
19981203,1054.36,150,9,4,3,38,1,0
19981206,561.82,25,8,3,1,22,1,0
19981231,1296.84,175,9,4,3,69,1,0
19990113,561.82,5,8,4,4,21,1,0
19990120,1081.42,150,4,5,6,22,2,0
19990122,1297.92,0,8,5,6,27,1,0
19990125,561.82,25,8,5,1,46,1,0
19980917,1267.94,10,7.97,5,1,33,1,0
19981022,1267.94,5,8,3,6,20,1,0
19981128,1162.19,250,4,4,7,22,1,0
19981221,1134.7,1134.7,14,3,6,74,1,0
19990102,1436.09,150,2,5,6,21,1,0
19990112,1266.89,200,4.05,4,5,47,1,0
19990118,654.59,50,8,3,4,25,1,0
19990121,654.59,25,8,5,3,19,2,0
19990326,1557.7,50,8,3,0,24,2,0
19980607,1099,300,6,5,6,51,2,0
19980607,719,30,6,1,0,23,2,0
19980612,1448,30,6,5,0,36,1,0
19980619,1258,250,6,4,0,49,1,0
19980627,1124,75,9.5,3,6,26,2,0
19980701,874,90,15,4,0,28,2,0
19980706,1323,100,9,4,0,30,2,0
19980707,874,75,20,1,1,38,2,0
19980709,874,150,6,4,0,37,1,0
19980728,719,5,6,3,0,20,2,0
19980729,874,75,20,1,1,51,2,0
19980803,874,20,6,3,0,33,1,0
19980808,754,20,7,5,0,22,1,0
19980817,1074,25,7,3,0,22,1,0
19980917,1372,100,7,5,1,17,1,0
19980829,874,75,15,4,0,31,2,0
19980831,140,140,0,1,1,2,2,0
19980831,140,140,0,1,0,2,2,0
19980903,949,100,8,5,4,26,2,0
19980909,879,100,8,5,4,30,1,0
19980922,874,75,20,3,0,36,2,0
19980715,439,439,15.4,1,3,24,2,0
19980720,619,100,6,5,0,24,1,0
19980727,619,25,6,4,4,29,1,0
19980730,619,27,6,1,0,31,2,0
19980819,619,19,7,5,0,25,1,0
19980822,619,25,7,3,5,21,1,0
19980831,1123,499,12,5,6,2,1,0
19980905,1099,150,9,4,8,37,1,0
19980914,619,30,8,3,6,20,1,0
19980928,1198,100,4,3,3,23,1,0
19981007,619,5,8,4,0,24,2,0
19981028,798,150,19,3,7,30,1,0
19981116,4125,4125,0,3,0,2,1,0
19981201,949,75,23,5,5,24,1,0
19981220,1198,175,19,3,5,38,1,0
19990114,999,75,4,3,3,26,2,0
19980421,1248,30,6,3,0,19,1,0
19980426,619,32,6,1,0,32,2,0
19980428,999,50,6,5,4,25,2,0
19980504,999,200,9,5,6,44,2,0
19980512,1248,175,6,5,0,29,1,0
19980517,999,150,6,4,0,57,1,0
19980519,999,150,9,3,3,42,2,0
19980520,999,41,6,5,3,27,1,0
19980522,1248,100,15,1,3,77,2,0
19980827,1229,25,9,4,1,22,1,0
19980827,1029,250,7,4,0,16,2,0
19981002,1528,100,4,3,0,29,1,0
19981004,2275,2275,4.5,3,2,15,1,0
19981005,1279,75,4,5,1,21,2,0
19981008,1079,30,8,4,3,22,2,0
19981010,1079,25,8,5,3,24,1,0
19981029,1528,100,4,3,8,35,2,0
19981110,1279,19,8,3,1,20,2,0
19981123,959,25,8,3,0,39,2,0
19981227,1029,25,8,3,3,20,1,0
19981230,709,25,8,3,6,21,1,0
19990118,1528,50,8,3,3,49,2,0
19990128,2026,150,12,4,0,3,1,0
19990130,1528,100,18,4,1,53,2,0
19990204,1304,25,8,3,5,22,1,0
19990210,1553,100,2,3,6,28,1,0
19990210,1553,100,2,4,6,39,1,0
19980714,1353,175,6,1,7,27,1,0
19980731,1602,100,6,3,6,38,2,0
19980804,1353,150,7,5,1,0,2,0
19980810,1602,300,7,1,1,0,1,0
19980819,798.99,100,7,5,4,31,2,0
19980814,1104,250,7,5,8,25,1,0
19980820,1353,100,7,3,1,27,1,0
19980825,1372,500,7,5,0,44,1,0
19980825,1372,500,7,5,1,0,2,0
19980826,1353,75,7,3,1,20,2,0
19980908,999,100,8,5,6,30,1,0
19980911,1285,150,8,3,0,40,1,0
19980920,300,25,0,4,6,0,2,0
19981013,1285,1285,8,1,5,55,1,0
19981029,1378,125,8,1,2,21,1,0
19981012,1099,100,8,5,7,31,1,0
19981020,699,5,8,5,1,43,1,0
19981028,1099,100,14,3,8,37,1,0
19981102,1099,100,15,5,0,25,1,0
19981123,1198,100,4,4,3,26,1,0
19981129,949,75,4,5,6,31,2,0
19981212,949,75,4,5,1,20,2,0
19981224,1348,100,18,4,1,28,2,0
19990104,1358,250,2,5,3,29,1,0
19990204,1473,100,18,5,2,34,1,0
19990212,1473,100,4,3,2,45,2,0
19990218,1224,30,8,3,0,19,2,0
19990222,1024,100,6,3,0,21,2,0
19990222,979,5,8,4,1,37,2,0
19990222,1228,30,8,5,1,30,1,0
19990303,1722,200,2,5,3,49,2,0
19990315,724,25,8,3,1,31,1,0
19980526,619,5,6,4,0,20,1,0
19980526,619,1,6,5,4,24,2,0
19980606,899,150,6,5,6,39,1,0
19980609,1148,175,6,4,1,46,2,0
19980806,874,5,7,3,0,23,1,0
19980812,1248,300,10,4,1,51,2,0
19980818,774,100,10,5,4,51,2,0
19980824,1252,55,7,4,1,17,1,0
19980528,2545,225,20,4,3,0,1,0
19980602,1148,100,12.5,3,0,34,1,0
19980604,299,299,0,1,1,69,2,0
19980609,1597,200,6,3,1,19,2,0
19980616,924,75,6,4,1,40,2,0
19980622,924,75,6,3,0,33,1,0
19980625,1258,150,9.5,3,1,35,2,0
19980707,1123,50,6,1,0,28,2,0
19980715,1123,100,6,4,1,19,2,0
19980729,719,20,6,4,3,16,2,0
19980731,1123,100,15,5,5,70,1,0
19980802,1123,75,7,3,1,27,1,0
19980805,1233,150,7,4,1,24,2,0
19980818,1233,250,7,3,0,21,1,0
19980821,299,299,0,1,5,39,1,0
19980824,719,19,7,4,0,28,1,0
19980510,1397,300,6,5,0,48,1,0
19980515,999,250,6,5,3,38,2,0
19980516,879,50,6,3,0,44,2,0
19980518,879,75,6,1,7,34,1,0
19980530,1248,100,10,4,0,30,2,0
19980602,1148,100,5,5,1,30,2,0
19980610,999,25,6,3,0,21,1,0
